Date,Close,High,Low,Open,Volume,ATR
2018-07-06,44.288673400878906,44.39705458505111,43.63601705281612,43.68785278271046,69940800,0.7771925075423626
2018-07-09,44.903629302978516,44.927188709958024,44.60204157004962,44.64916397921801,79026400,0.7888046986289474
2018-07-10,44.84944152832031,45.06856236255624,44.809383703042094,44.93426330823316,63756400,0.718289372340489
2018-07-11,44.267478942871094,44.71514733555964,44.20386169710242,44.41355952665594,75326000,0.7389899352235579
2018-07-12,45.00967025756836,45.09920538074771,44.604410935570954,44.65624668107368,72164400,0.741009653263894
2018-07-13,45.080345153808594,45.20050784745144,44.97902854938801,45.021441238162346,50055600,0.7324265965285974
2018-07-16,44.981388092041016,45.39135705389442,44.8659351203138,45.125113793493355,60172400,0.6994402618881003
2018-07-17,45.10862731933594,45.20758548689798,44.578491967618255,44.708081328191334,62138000,0.6709988893735169
2018-07-18,44.86122131347656,45.19108540259918,44.750481662975155,45.18637208262621,65573600,0.6477740890653259
2018-07-19,45.20993423461914,45.36779629624371,44.693935361208126,44.693935361208126,81147200,0.655347393002623
2018-07-20,45.106266021728516,45.33952324227363,44.80703310367688,45.18637448948724,82704800,0.6213513505901415
2018-07-23,45.146324157714844,45.22879109031837,44.66331125648758,44.92719968848247,63957600,0.5964434799739072
2018-07-24,45.47383117675781,45.629338405290476,45.24999697549978,45.344241819647266,74791600,0.5567254984097845
2018-07-25,45.90264129638672,45.909709478060186,45.339516458198204,45.487955463759825,66839600,0.5555481739550926
2018-07-26,45.758914947509766,46.17124231679987,45.61754412566942,45.85315976526376,76304000,0.5407382210190542
2018-07-27,44.997886657714844,45.98983036478812,44.79054728056739,45.942707942491445,96096000,0.5807930621005981
2018-07-30,44.745784759521484,45.28534320671292,44.547868406463465,45.21465776770341,84118000,0.6149570721531202
2018-07-31,44.83530807495117,45.27119853960078,44.61147388845953,44.837666532786,157492000,0.6159674164333602
2018-08-01,47.476558685302734,47.53781746675014,46.48932842822588,46.918150683987434,271742800,0.7495947702849567
2018-08-02,48.864341735839844,49.097602581978514,47.20560872670718,47.25979933310733,249616000,0.8689172386569497
2018-08-03,49.005706787109375,49.182418547865296,48.41430912684515,48.7795141514494,133789600,0.8862520591883448
2018-08-06,49.260169982910156,49.302579077921635,48.78893864166359,49.008059489642534,101701600,0.8780054104010817
2018-08-07,48.798362731933594,49.36148405297779,48.715895807364944,49.319074957057836,102349600,0.8926471608288544
2018-08-08,48.831356048583984,48.963300271358555,48.188126164952756,48.548617914751276,90102000,0.899883815926727
2018-08-09,49.215415954589844,49.42746867833868,48.81957964965833,49.36856474449613,93970400,0.9052694509326982
2018-08-10,49.068809509277344,49.44002519266483,48.86546923859156,49.0286148009558,98444800,0.9059177452357327
2018-08-13,49.385643005371094,49.87744283435731,49.10900627803238,49.48967807024764,103563600,0.9291762507717566
2018-08-14,49.59371566772461,49.785233134291715,49.24141574509612,49.690657765657285,82992000,0.927292277152729
2018-08-15,49.70956802368164,49.82778902521528,49.25796293194664,49.46839617036378,115230400,0.9284442701625996
2018-08-16,50.43782043457031,50.55367473143679,50.000401193766706,50.066604679924524,114001600,0.9030745289864868
2018-08-17,51.44504928588867,51.53253166882398,50.39997610944165,50.466179578876776,141708000,0.9312945832102629
2018-08-20,50.94380187988281,51.823362921071144,50.861045725428916,51.56800870100237,121150800,0.952908336388904
2018-08-21,50.84449768066406,51.35285026121521,50.60569250505204,51.26063800451161,104639200,0.8132403624149183
2018-08-22,50.84685134887695,51.15658978265497,50.560754949723034,50.62223217694636,76072400,0.7206575751049614
2018-08-23,50.950889587402344,51.31973854252035,50.74045634465841,50.75227555879988,75532800,0.7071699163079462
2018-08-24,51.10930633544922,51.28427111585805,50.861041500529375,51.21334139829706,73905600,0.7007120005272769
2018-08-27,51.530174255371094,51.71932859234506,51.14950246004533,51.34338303977495,82100400,0.6981715727617767
2018-08-28,51.9463005065918,52.14491089711803,51.76187605712912,51.78315496872447,91107200,0.6867117538575721
2018-08-29,52.72184753417969,52.84243528922243,51.87775128797741,52.05271609675412,109019200,0.7121971090407629
2018-08-30,53.20655822753906,53.97026509633108,52.58471443473294,52.78569163548751,195175200,0.770125302435397
2018-08-31,53.82130432128906,54.11449015060924,53.43590263011833,53.556486775291695,173360400,0.7772180594346979
2018-09-04,53.993892669677734,54.18777322429528,53.58484903952322,54.00571549067332,109560400,0.7814399734044452
2018-09-05,53.6416015625,54.303639960299556,53.223101771937806,54.14286111353829,133332000,0.8179194087682389
2018-09-06,52.750213623046875,53.75509216076385,52.32461728550888,53.49027465750758,137160000,0.8598028493039404
2018-09-07,52.32461929321289,53.286936430190956,52.18511936850075,52.45466312464746,150479200,0.8576072423259318
2018-09-10,51.62239456176758,52.4546716097598,51.182612192934016,52.24187159449355,158066000,0.8797316866961857
2018-09-11,52.92754364013672,53.033941819572114,51.20387942357245,51.54671960522813,142996000,0.957082018113078
2018-09-12,52.270233154296875,53.19944845556792,51.97940690511045,53.185262513230725,197114800,1.0016682122220446
2018-09-13,53.5328483581543,53.99154653769781,52.62491170196772,52.84953094028925,166825600,1.083241868331973
2018-09-14,52.9251708984375,53.6344968245139,52.61306936702936,53.376775937249185,127997200,1.1259702856288207
2018-09-17,51.5159912109375,52.71475044000342,51.371761426756805,52.52559609238329,148780400,1.1933550866848819
2018-09-18,51.601104736328125,52.454660523096074,51.3362872360447,51.49470294727404,126286800,1.2293291327780562
2018-09-19,51.6318473815918,51.9273999330875,50.90597219118434,51.662586001449505,108495200,1.2333822571107806
2018-09-20,52.02434158325195,52.55633617131596,51.816271434307,52.07399599891171,106435200,1.2004492662626391
2018-09-21,51.463966369628906,52.3388010443892,51.376480376679865,52.20166425202721,384986800,1.2043341765940074
2018-09-24,52.20402908325195,52.31515711505072,51.220433077107394,51.265357635641195,110773600,1.239462737534812
2018-09-25,52.53504943847656,52.68400905547717,51.946307549786276,51.958130371548314,98217600,1.2149744030583223
2018-09-26,52.116539001464844,52.903891200651834,51.9604864341698,52.25367577807399,95938800,1.1801836810031123
2018-09-27,53.1876220703125,53.539921915292425,52.85423801645415,52.920445089288755,120724800,1.203152670441496
2018-09-28,53.37443161010742,53.39807365127702,52.96775098066755,53.1498087681695,91717600,1.143028617140331
2018-10-01,53.73381423950195,54.24452988828253,53.518654734943205,53.896959816847335,94403200,1.0744597515814343
2018-10-02,54.21143341064453,54.38167197676256,53.58486341577916,53.731456333562136,99152800,1.044228823761858
2018-10-03,54.8711051940918,55.20212260237653,54.32965090961708,54.39349126972169,114619200,0.9920413814997912
2018-10-04,53.90642547607422,54.93731298129252,53.60850617745029,54.56609722279109,128168000,1.0139970490967691
2018-10-05,53.03156661987305,54.005709966738436,52.15436895212806,53.8993118042979,134322000,1.0352778735917465
2018-10-08,52.908626556396484,53.15216152411722,52.06452689730765,52.53977761918133,118655600,1.0330822550030458
2018-10-09,53.6416015625,53.73618053808223,52.54924055121309,52.87789482474594,107564000,1.0449045582149015
2018-10-10,51.156585693359375,53.51864231494605,51.08328925859234,53.30820910217498,167962400,1.1616062377994372
2018-10-11,50.704994201660156,51.89902721215979,50.20137511528744,50.72154687603227,212497600,1.2141299113110808
2018-10-12,52.51613235473633,52.69819370350563,51.27008201426514,52.11654480060176,161351600,1.2783067301612345
2018-10-15,51.393035888671875,52.44993197126722,51.37175697346174,52.29151625611603,123164000,1.3073548641314983
2018-10-16,52.525596618652344,52.72421066994395,51.251174194641926,51.764252977522055,116736000,1.3451857004757832
2018-10-17,52.29859924316406,52.64143937365331,51.86118016121075,52.56104997077243,91541600,1.2992482932339964
2018-10-18,51.076202392578125,51.955766930543895,50.36214653480621,51.51125481132157,130325200,1.406829010216024
2018-10-19,51.85408020019531,52.315141251993786,51.409568207785696,51.55852778137352,132314800,1.4331747660189207
2018-10-22,52.170928955078125,52.81168840057024,51.766615131446095,51.967588678689886,115168400,1.4509079594575454
2018-10-23,52.6627311706543,52.78568203373293,50.764102000238935,51.0312826427505,155071200,1.5245430195834027
2018-10-24,50.8563117980957,53.017391656334006,50.726267969157426,52.63199362779541,163702000,1.5932799398215702
2018-10-25,51.96995162963867,52.3435304176031,51.248802817676285,51.47578872209439,119423200,1.5672711973142144
2018-10-26,51.14240646362305,52.06216571984942,50.28412082995475,51.04782749681985,189033600,1.6165862161060072
2018-10-29,50.18246078491211,51.94395329351893,48.72834004766354,51.82573227135982,183742000,1.761491448890739
2018-10-30,50.433082580566406,50.87759111597405,49.480221547617695,49.92473008302534,146640000,1.678566967779931
2018-10-31,51.74769973754883,52.12364167690508,51.21806832318598,51.27954555631616,153435600,1.6780603248846688
2018-11-01,52.542137145996094,52.57523887892228,51.26298516681588,51.792616501453125,233292800,1.6294213399033062
2018-11-02,49.056976318359375,50.51582276279323,48.57226958405468,49.54641290200179,365314800,1.8312422099509367
2018-11-05,47.664337158203125,48.326375413709044,46.85570603182611,48.30509650170871,264654800,1.8832589107531683
2018-11-06,48.179786682128906,48.40440585745062,47.68798689600997,47.74236754506671,127531600,1.880388159810663
2018-11-07,49.64099884033203,49.66700760551551,48.264908230328544,48.699960659016895,133697600,1.8483001751698593
2018-11-08,49.467803955078125,49.854546748716004,49.05495802314485,49.82132950962304,101450400,1.8169180227523947
2018-11-09,48.51399230957031,48.87938196083556,47.98725918732527,48.77024114907393,137463200,1.8480231297973024
2018-11-12,46.070125579833984,47.41780380668561,45.97996297573852,47.21612544081099,204542000,1.8846266512500018
2018-11-13,45.60983657836914,46.78430756047721,45.42476859914762,45.467478543802656,187531600,1.818084885118074
2018-11-14,44.32147216796875,46.14368081930121,44.11504743544878,46.00606553775681,243204000,1.8567573682855765
2018-11-15,45.41527557373047,45.54814450930108,44.34519912826086,44.69872824786671,185915200,1.8173736148168385
2018-11-16,45.91827392578125,46.2599389233287,44.9525992928305,45.19935533527785,147713200,1.6810683565770392
2018-11-19,44.098453521728516,45.246825160870316,43.89203234926841,45.080738951970936,167701200,1.7259877857310737
2018-11-20,41.99150848388672,43.05683851163266,41.64272573882717,42.32130943637899,271300800,1.780642691914122
2018-11-21,41.94405746459961,42.77212054847709,41.889487071573676,42.643994348703465,124496800,1.7499555322567661
2018-11-23,40.87872314453125,41.901346788253655,40.833645463053145,41.50748276383768,94496000,1.5457087065142698
2018-11-26,41.43156051635742,41.50985905728153,40.39707629811021,41.34140152229291,179994000,1.4679595974169881
2018-11-27,41.341407775878906,41.46715900960743,40.54419042635813,40.693666190363125,165549600,1.4810238748456885
2018-11-28,42.93109130859375,43.014132585864616,41.505114329859374,41.932195651447095,184250000,1.4942741524599106
2018-11-29,42.60129165649414,43.37240942608668,42.16234624717858,43.33919219005899,167080000,1.5235937562696924
2018-11-30,42.37112808227539,42.78634520280231,42.00336362287035,42.77685249833434,158126000,1.4737678142824855
2018-12-03,43.8516960144043,43.88016690063734,42.99516185628555,43.76627973529744,163210000,1.4005542060346399
2018-12-04,41.922698974609375,43.27511989778296,41.82304728768147,42.933454902369334,165377200,1.4483477607055855
2018-12-06,41.45528793334961,41.46952337319293,40.435039173164846,40.75297606435523,172393600,1.4097067905335925
2018-12-07,39.977115631103516,41.40071754199759,39.9320343246601,41.163450556848574,169126400,1.4308911667733908
2018-12-10,40.240482330322266,40.356740836565265,38.75281731229737,39.149052745025465,248104000,1.4520757306140837
2018-12-11,40.01034164428711,40.76010273038026,39.623595215094355,40.72926047741938,189126800,1.388523297669303
2018-12-12,40.121849060058594,40.79094008262468,40.10286726659763,40.43029324768022,142510800,1.2688712016290329
2018-12-13,40.560794830322266,40.94516985024621,40.22862246288901,40.45165403262589,127594400,1.264634581149333
2018-12-14,39.262939453125,40.117102042698306,39.21548678046134,40.09812024955147,162814800,1.2814128703146517
2018-12-17,38.897552490234375,39.943900827275144,38.61045782776475,39.255824356252,177151600,1.2971743160531568
2018-12-18,39.402923583984375,39.74933129880673,39.004313230839,39.239208811464295,135366000,1.2920893321476608
2018-12-19,38.17388153076172,39.73035222871584,37.746800273297104,39.38631585646059,196189200,1.3142912711071624
2018-12-20,37.21058654785156,38.4633561025011,36.84756830306149,38.05762791222595,259092000,1.3432716011451273
2018-12-21,35.76325225830078,37.52614787017046,35.50226074249866,37.217700060216195,382978400,1.431907711697973
2018-12-24,34.83790588378906,35.95780615108884,34.780960513781764,35.15109636781357,148676800,1.4081796273369105
2018-12-26,37.291255950927734,37.30549139242431,34.811816392339566,35.18669870684758,234330000,1.4413957897199043
2018-12-27,37.04924392700195,37.196351942081705,35.60666362348881,36.97569172966579,212468400,1.4554623987195043
2018-12-28,37.06821823120117,37.61156162757762,36.66961145378511,37.3695483010569,169165600,1.4139407247982905
2018-12-31,37.426490783691406,37.81086209224743,37.12753210334212,37.61393008515579,140014000,1.3524207488538877
2019-01-02,37.46919631958008,37.68985646575044,36.593680694580726,36.75027775052016,148158800,1.3495399099884453
2019-01-03,33.736995697021484,34.574547927015324,33.69191438723821,34.16170203892372,365248800,1.5635887309887526
2019-01-04,35.17720031738281,35.24600976737911,34.11899163910133,34.292195516680664,234428400,1.6125668224294674
2019-01-07,35.098915100097656,35.312457630309815,34.617263248981814,35.281611753406175,219111200,1.5661301318199727
2019-01-08,35.76799392700195,36.0218713099174,35.23888962424999,35.485645667649806,164101200,1.536809646842069
2019-01-09,36.37540817260742,36.66487424188444,35.502267230819925,35.89612775325254,180396400,1.5590116613057947
2019-01-10,36.49166488647461,36.53199984154206,35.79409933557466,36.183217066092084,143122800,1.470036557773557
2019-01-11,36.133392333984375,36.467939696000656,35.948324350827995,36.27338262516767,108092800,1.393433181788343
2019-01-14,35.59004592895508,35.89137599820077,35.40497797975705,35.7917243040485,129756800,1.300899412256595
2019-01-15,36.31845474243164,36.394378285844226,35.601907520616955,35.654106540640925,114843600,1.2742913207981716
2019-01-16,36.76214599609375,36.98517753374155,36.30184748144305,36.320829274052095,122278800,1.1449809673848688
2019-01-17,36.98043441772461,37.40751573779752,36.363538775351834,36.58657033252364,119284800,1.0992227270282082
2019-01-18,37.20820999145508,37.45971241403209,37.00890297433515,37.369549802011335,135004000,1.066174714350706
2019-01-22,36.37303924560547,37.18686348386207,36.21169577007339,37.11093991098238,121576000,1.0843083115175223
2019-01-23,36.5201416015625,36.80960767396495,35.9934084941028,36.57471200591153,92522400,1.0643099835669818
2019-01-24,36.23067092895508,36.65300590810053,36.00289663164888,36.565218274806185,101766000,0.8409405081462518
2019-01-25,37.43124008178711,37.51903133240946,36.61504465459194,36.890271619149736,134142000,0.8251795319388775
2019-01-28,37.0848388671875,37.09195658871479,36.45845402993215,36.96383036040819,104768400,0.8450075084050889
2019-01-29,36.700462341308594,37.519036488429236,36.565222017267494,37.07297331497307,166348800,0.8472116699295172
